query,company_name,company_link,phone,website,address,categories
hotel,Hotel Ceresio Lugano,https://search.ch/tel/lugano/via-serafino-balestra-19/hotel-ceresio-lugano,+41 91 923 10 44,http://www.hotelceresio.ch/,"Via Serafino Balestra 19, 6900 Lugano","Hotel, Restaurant, Konferenzen Kongresse, ..."
hotel,Hotel City Lugano,https://search.ch/tel/lugano/via-giuseppe-bagutti-4/hotel-city-lugano,+41 91 222 09 00,http://www.hotelcitylugano.ch/,"Via Giuseppe Bagutti 4, 6900 Lugano","Hotel, Bed and Breakfast"
hotel,Hôtel de la Maison Blanche,https://search.ch/tel/pomy/chemin-de-calamin-2/hotel-de-la-maison-blanche,+41 24 430 24 04,https://www.hotelmaisonblanche.ch/,"Chemin de Calamin 2, 1405 Pomy VD",Hotel
hotel,Hôtel des Arts,https://search.ch/tel/neuchatel/rue-j-l-de-pourtales-3/hotel-des-arts,+41 32 727 61 61,http://www.hoteldesarts.ch/,"Rue J. -L.-de-Pourtalès 3, 2000 Neuchâtel",Hotel
hotel,Hôtel de Ville***,https://search.ch/tel/gruyeres/rue-du-bourg-29/hotel-de-ville,+41 26 921 24 24,http://www.hoteldeville.ch/,"Rue du Bourg 29, 1663 Gruyères FR","Hotel, Restaurant, Bankett, ..."
hotel,Hôtel du Grand-St-Bernard,https://search.ch/tel/liddes/rue-du-fond-de-ville-1/hotel-du-grand-st-bernard,+41 27 783 13 02,http://www.hotel-gd-st-bernard.ch/,"Rue du Fond de Ville 1, 1945 Liddes VS","Restaurant, Hotel, Pizzeria, ..."
hotel,Hotel Flawil,https://search.ch/tel/flawil/roesslistrasse-7/hotel-flawil,+41 71 393 41 41,http://www.hotelflawil.ch/,"Rösslistrasse 7, 9230 Flawil SG","Hotel, Geschäftsreisen, Seminarhotel, ..."
hotel,Hotel Garni Sporting,https://search.ch/tel/bettmeralp/donnerstafelstrasse-34/hotel-garni-sporting-2,+41 27 927 22 52,http://www.sporting-bettmeralp.ch/,"Donnerstafelstrasse 34, 3992 Bettmeralp VS","Hotel, Bed and Breakfast"
hotel,Hotel Geranio au Lac,https://search.ch/tel/muralto/viale-verbano-13/hotel-geranio-au-lac,+41 91 735 80 00,http://www.hotelgeranio.ch/,"Viale Verbano 13, 6600 Muralto TI","Hotel, Bed and Breakfast"
hotel,Hotel & Lounge Lago Maggiore,https://search.chhttps://search.ch/tel/muralto/viale-verbano-25/hotel-lounge-lago-maggiore,,,,"Hotel, Muralto"
hotel,Hotel Sarazena Garni,https://search.chhttps://search.ch/tel/zermatt/bahnhofplatz-14/hotel-sarazena,,,,"Hotel, Zermatt"
hotel,Hotel Kirchbühl,https://search.ch/tel/grindelwald/kirchbuehlstrasse-23/hotel-kirchbuehl,+41 33 854 40 80,http://www.kirchbuehl.ch/,"Kirchbühlstrasse 23, 3818 Grindelwald BE","Restaurant, Hotel"
hotel,Hotel Klausenhof,https://search.ch/tel/flueeli-ranft/melchtalerstrasse-25/hotel-klausenhof,+41 41 666 37 77,http://www.klausenhof.ch/,"Melchtalerstrasse 25, 6073 Flüeli-Ranft OW","Hotel, Restaurant, Berggasthaus"
hotel,Hotel Morteratsch,https://search.ch/tel/pontresina/morteratsch-4/hotel-morteratsch,+41 81 842 63 13,http://www.morteratsch.ch/,"Morteratsch 4, 7504 Pontresina GR","Hotel, Restaurant, Seminarhotel, ..."
hotel,Hotel Nessi,https://search.ch/tel/solduno/via-bartolomeo-varenna-79/hotel-nessi,+41 91 751 77 41,https://www.garninessi.ch/,"Via Bartolomeo Varenna 79, 6600 Solduno TI","Hotel, Bar, Bed and Breakfast"
hotel,Hotel Piz Ela Bergün,https://search.ch/tel/berguen/veja-alvra-43/hotel-piz-ela-berguen,+41 81 407 23 23,https://piz-ela.ch/,"Veja Alvra 43, 7482 Bergün GR","Hotel, Restaurant, Schweizerische Küche, ..."
hotel,Hôtel Résidence de la Croix-blanche,https://search.ch/tel/posieux/route-de-fribourg-71/hotel-residence-de-la-croix-blanche,+41 26 411 99 00,http://www.hotel-croix-blanche-posieux.ch/,"Route de Fribourg 71, 1725 Posieux FR","Hotel, Appartement und Studio, Seminar, ..."
hotel,Hotel & Restaurant Alte Rheinmühle,https://search.ch/tel/buesingen/junkerstrasse-93/hotel-restaurant-alte-rheinmuehle,+41 52 625 25 50,https://alte-rheinmuehle.ch/,"Junkerstrasse 93, 8238 Büsingen SH","Restaurant, Hotel, Bankett, ..."
hotel,Hôtel - Restaurant de la Cigogne,https://search.ch/tel/miecourt/rue-de-lallaine-33/hotel-restaurant-de-la-cigogne,+41 32 462 24 24,http://www.cigogne-miecourt.ch/,"Rue de l'Allaine 33, 2946 Miécourt JU","Restaurant, Hotel, Bankett, ..."
hotel,Hôtel - Restaurant de la Dent-du-Midi,https://search.ch/tel/st-maurice/avenue-du-simplon-1/hotel-restaurant-de-la-dent-du-midi,+41 24 485 12 09,https://www.hotel-restaurant-dent-du-midi.ch/,"Avenue du Simplon 1, 1890 St-Maurice VS","Restaurant, Hotel, Bankett"
hotel,Hotel Restaurant Flyhof am Walensee,https://search.ch/tel/weesen/betliserstrasse-16/hotel-restaurant-flyhof-am-walensee,+41 55 616 12 30,http://www.flyhof.ch/,"Betliserstrasse 16, 8872 Weesen SG","Hotel, Restaurant, Schweizerische Küche, ..."
hotel,HOTEL CITY LOCARNO,https://search.chhttps://search.ch/tel/locarno/via-giuseppe-cattori-4/hotel-city-locarno,,,,"Hotel, Locarno"
hotel,Hotel Weisses Kreuz,https://search.chhttps://search.ch/tel/interlaken/jungfraustrasse-2/hotel-weisses-kreuz,,,,"Hotel, Interlaken"
hotel,Alpenblick,https://search.chhttps://search.ch/tel/schwende/kuechenrain-5/hotel-und-speiserestaurant-alpenblick,,,,"Hotel, Schwende"
hotel,Piz Ela Hotel Restaurant,https://search.chhttps://search.ch/tel/berguen/veja-alvra-43/hotel-piz-ela-berguen,,,,"Hotel, Bergün"
hotel,Derby Tel. +41 33 822 19 41,https://search.chhttps://search.ch/tel/interlaken/jungfraustrasse-70/hotel-derby,,,,"Hotel, Interlaken"
hotel,Hotel Terminus- Restaurant-Pizzeria-Pizzakurier Samedan Tel. +41 81 852 53 36,https://search.chhttps://search.ch/tel/samedan/via-retica-24/terminus-hotel-restaurant,,,,"Hotel, Samedan"
hotel,Backstage Hotel / Vernissage die Top Adresse in Zermatt Tel. +41 27 966 69 70,https://search.chhttps://search.ch/tel/zermatt/hofmattstrasse-4/backstage-hotel-vernissage,,,,"Hotel, Zermatt"
hotel,Hotel ceresio Lugano,https://search.chhttps://search.ch/tel/lugano/via-serafino-balestra-19/hotel-ceresio-lugano,,,,"Hotel, Lugano"
hotel,Willkommen auf Lilienberg,https://search.chhttps://search.ch/tel/ermatingen/blauortstrasse-10/lilienberg,,,,"Hotel, Ermatingen"
hotel,Hotel Garni Sporting,https://search.chhttps://search.ch/tel/bettmeralp/donnerstafelstrasse-34/hotel-garni-sporting-2,,,,"Hotel, Bettmeralp"
hotel,"ASPEN alpin lifestyle hotel, Tel. +41 33 854 40 00",https://search.chhttps://search.ch/tel/grindelwald/aspen-1/aspen-alpin-lifestyle-hotel,,,,"Hotel, Grindelwald"
hotel,Herzlich Willkommen in der Bodensee - Arena AG Tel. +41 71 677 15 40,https://search.chhttps://search.ch/tel/kreuzlingen/seestrasse-11b/bodensee-arena-ag,,,,"Hotel, Kreuzlingen"
hotel,Hôtel Eden - Caramela Restaurant,https://search.chhttps://search.ch/tel/geneve/rue-de-lausanne-135/hotel-eden-caramela-restaurant,,,,"Hotel, Genève"
hotel,Herzlich Willkommen im Hotel Jägerhof Saas-Fee Tel. +41 27 957 13 10,https://search.chhttps://search.ch/tel/saas-fee/obere-gasse-16/hotel-garni-jaegerhof,,,,"Hotel, Saas-Fee"
hotel,Hôtellerie Franciscaine – Hotel und Seminarzentrum in Saint-Maurice,https://search.chhttps://search.ch/tel/st-maurice/rue-antoine-de-quartery-1/hotellerie-franciscaine-2,,,,"Hotel, St-Maurice"
hotel,Schraemli's Lengmatta,https://search.chhttps://search.ch/tel/davos-frauenkirch/lengmattastrasse-19/boutique-hotel-schraemlis-lengmatta,,,,"Hotel, Davos Frauenkirch"
hotel,Hotel Cristal Hüttenbergstr. 6,https://search.chhttps://search.ch/tel/braunwald/huettenbergstrasse-6/hotel-cristal-2,,,,"Hotel, Braunwald"
hotel,Hotel Loge - Bar & Kino in Winterthur,https://search.chhttps://search.ch/tel/winterthur/oberer-graben-6/hotel-kino-bar-loge-ag,,,,"Hotel, Winterthur"
hotel,Centra Hotel Zurich,https://search.chhttps://search.ch/tel/bassersdorf/neue-winterthurerstrasse-12/centra-hotel-zurich,,,,"Hotel, Bassersdorf"
hotel,Hotel-Restaurant Panorama Bettmeralp AG,https://search.chhttps://search.ch/tel/bettmeralp/hauptstrasse-77/hotel-restaurant-panorama-bettmeralp-ag,,,,"Hotel, Bettmeralp"
hotel,Hotel Restaurant Capricorns,https://search.chhttps://search.ch/tel/wergenstein/veia-cantunala-51/hotel-restaurant-capricorns,,,,"Hotel, Wergenstein"
hotel,Höfli,https://search.chhttps://search.ch/tel/altdorf/hellgasse-20/hoefli,,,,"Hotel, Altdorf"
hotel,Hôtel et restaurant La Prairie,https://search.chhttps://search.ch/tel/crans-montana/route-de-la-prairie-34/hotel-la-prairie,,,,"Hotel, Crans-Montana"
hotel,Hotel Flawil,https://search.chhttps://search.ch/tel/flawil/roesslistrasse-7/hotel-flawil,,,,"Hotel, Flawil"
hotel,Hotel City Lugano,https://search.chhttps://search.ch/tel/lugano/via-giuseppe-bagutti-4/hotel-city-lugano,,,,"Hotel, Lugano"
hotel,International et Terminus SA,https://search.chhttps://search.ch/tel/geneve/rue-des-alpes-20/international-et-terminus-sa,,,,"Hotel, Genève"
hotel,Berghotel Wanna,https://search.chhttps://search.ch/tel/ascharina/wannastrasse-1/berghotel-wanna,,,,"Hotel, Ascharina"
hotel,Hotel Astoria,https://search.chhttps://search.ch/tel/leukerbad/untere-maressenstrasse-38/hotel-astoria,,,,"Hotel, Leukerbad"
hotel,Hotel Müller,https://search.chhttps://search.ch/tel/pontresina/via-maistra-202/hotel-mueller-mountain-lodge,,,,"Hotel, Pontresina"
hotel,Gletscher-Hotel Morteratsch,https://search.chhttps://search.ch/tel/pontresina/morteratsch-4/hotel-morteratsch,,,,"Hotel, Pontresina"
hotel,Hotel Sporting,https://search.chhttps://search.ch/tel/st-gallen/straubenzellstrasse-19/hotel-sporting,,,,"Hotel, St. Gallen"
hotel,Hotel Garni ARNEGG Tel. +41 71 388 76 76,https://search.chhttps://search.ch/tel/arnegg/bischofszellerstrasse-332/hotel-garni-arnegg-3,,,,"Hotel, Arnegg"
hotel,Hotel-Restaurant Spycher GmbH,https://search.chhttps://search.ch/tel/kandersteg/muellermattestrasse-2/hotel-restaurant-spycher-gmbh,,,,"Hotel, Kandersteg"
hotel,Franziskaner,https://search.chhttps://search.ch/tel/chur/kupfergasse-18/franziskaner,,,,"Hotel, Chur"
hotel,Hotel Restaurant Espen & Pension St. Jakob,https://search.chhttps://search.ch/tel/engelberg/engelbergerstrasse-68/hotel-restaurant-espen-pension-st-jakob,,,,"Hotel, Engelberg"
hotel,Hotel du Parc Sàrl et Hôtel Restaurant de la Cigogne,https://search.chhttps://search.ch/tel/alle/rue-du-mont-terri-11/hotel-du-parc-sarl,,,,"Hotel, Alle"
hotel,"Das Relais Bayard, der gepflegte Treffpunkt! Tel: +41 27 474 96 96",https://search.chhttps://search.ch/tel/susten/kantonsstrasse-151/relais-bayard-ag,,,,"Hotel, Susten"
